Price,Bathrooms,Bedrooms,ParkingSlots,SquareMeters,GpsLongitude,GpsLatitude,Municipio,Estado
5350000,3,4,2,200.00,-99.2963312,19.3667532,Cuajimalpa,Ciudad de México
2250000,4,3,3,200.00,-100.014723,20.4134087,"San Juan del Río Municipality, Querétaro",Querétaro
1398000,1,2,1,55.00,-99.151689,19.4495814,Cuauhtémoc,Ciudad de México
8700000,4,3,4,270.00,-99.4812715,19.2853847,Lerma,Estado de México
15000000,3,3,4,420.00,-99.2494583,19.4201558,Huixquilucan,Estado de México
1750000,1,1,1,164.00,-99.8664076,16.8561675,Acapulco,Guerrero
1250000,2,3,2,140.00,-98.1354238,19.39609,Apizaco Municipality,Tlaxcala
10900000,4,4,2,316.00,-99.2820204,19.3655378,Cuajimalpa,Ciudad de México
4100652,2,2,1,74.00,-99.1649891,19.3817299,Benito Juarez,Ciudad de México
3950000,2,3,2,96.00,-99.1733106,19.384015,Benito Juarez,Ciudad de México
835000,1,2,1,100.00,-96.9248261,19.5153072,Xalapa,Veracruz
9000000,3,3,2,270.00,-99.2807814,19.4046804,Huixquilucan,Estado de México
12950000,4,3,3,400.00,-99.2523134,19.4155771,Huixquilucan,Estado de México
1000000,2,3,2,110.00,-99.1943383,18.8285037,Emiliano Zapata,Morelos
3700000,4,3,2,240.00,-98.941094,18.918608,Atlatlahucan Municipality,Morelos
2100000,4,3,2,200.00,-96.1102187,19.1102048,Boca del Río,Veracruz
2750000,3,4,3,182.00,-102.330937,21.901913,Aguascalientes,Aguascalientes
5590000,4,2,2,186.00,-99.1939063,19.3615767,Álvaro Obregón,Ciudad de México
6540000,2,3,2,135.00,-99.2572515,19.3794298,Cuajimalpa,Ciudad de México
7000000,4,4,4,395.00,-99.6670635,18.8319164,Ixtapan de la Sal,Estado de México
16750000,3,3,2,409.00,-99.2134442,19.4249374,Miguel Hidalgo,Ciudad de México
8900000,2,2,1,178.00,-99.1956012,19.4340199,Miguel Hidalgo,Ciudad de México
20000000,3,3,2,217.00,-99.1956012,19.4340199,Miguel Hidalgo,Ciudad de México
2600000,1,1,1,40.00,-88.3682948,18.7234548,Bacalar Municipality,Quintana Roo
5200000,2,3,2,184.00,-99.2987119,19.3694689,Huixquilucan,Estado de México
3500000,3,3,2,224.00,-99.6758571,18.8397933,Ixtapan de la Sal,Estado de México
9000000,2,4,4,320.00,-99.1616653,19.3699419,Benito Juarez,Ciudad de México
9500000,4,3,3,300.00,-99.2868745,19.4226596,Huixquilucan,Estado de México
1690000,3,3,2,144.00,-98.3501646,19.0216769,San Gregorio Atzompa,Puebla
10590000,3,4,2,252.00,-99.1755733,19.4183287,Cuauhtémoc,Ciudad de México
3150000,4,3,2,200.00,-99.2195849,18.874888,Cuernavaca,Morelos
12395000,2,3,2,212.00,-99.185447,19.4345455,Miguel Hidalgo,Ciudad de México
4700000,3,4,3,291.00,-99.664865,18.8275472,Ixtapan de la Sal,Estado de México
13800000,3,3,3,400.00,-99.2854857,19.3951537,Huixquilucan,Estado de México
21000000,3,3,3,312.00,-99.2261838,19.4232381,Miguel Hidalgo,Estado de México
1400000,1,3,2,110.00,-100.2103211,25.6952896,Guadalupe,Nuevo León
8500000,4,3,2,280.00,-99.1722075,19.3874903,Benito Juarez,Ciudad de México
4000000,3,3,2,200.00,-103.4302396,20.7422422,Zapopan,Jalisco
6980000,2,2,2,120.00,-99.1669439,19.4076399,Cuauhtémoc,Ciudad de México
2225000,1,2,1,59.00,-99.1320327,19.392027,Iztacalco,Ciudad de México
4985000,4,3,2,270.00,-98.2761016,18.99466,San Andrés Cholula,Puebla
14900000,3,3,3,514.00,-100.4438707,25.6555373,Santa Catarina,Nuevo León
3750000,3,4,4,283.00,-100.0233333,20.3383333,"San Juan del Río Municipality, Querétaro",Querétaro
3100000,4,3,2,300.00,-101.1628123,19.6594415,Morelia,Michoacán
4100000,2,2,1,86.00,-99.175301,19.387429,Benito Juarez,Ciudad de México
1690000,3,3,3,170.00,-100.014723,20.4134087,"San Juan del Río Municipality, Querétaro",Querétaro
22000000,3,3,4,600.00,-99.2882606,19.3916612,Huixquilucan,Estado de México
1800000,2,2,2,76.00,-86.8727171,21.1253212,Benito Juárez,Quintana Roo
2900000,3,4,3,199.00,-99.2069313,19.6522831,Cuautitlán Izcalli Municipality,Estado de México
3550000,3,4,4,242.00,-100.0233333,20.3383333,"San Juan del Río Municipality, Querétaro",Querétaro
9980000,4,3,3,350.00,-99.2213702,19.3430751,Álvaro Obregón,Ciudad de México
5000000,4,3,4,220.00,-99.230867,19.7089768,Tepotzotlán,Estado de México
5200000,2,2,2,87.00,-99.1663731,19.362511,Benito Juarez,Ciudad de México
1750000,3,3,2,785.00,-99.7956546,16.824749,Acapulco,Guerrero
9700000,2,3,2,190.00,-99.2127137,19.4372242,Miguel Hidalgo,Ciudad de México
10900000,3,3,3,285.00,-99.2716288,19.3954578,Huixquilucan,Estado de México
7500000,3,3,2,132.00,-99.1774462,19.4149803,Cuauhtémoc,Ciudad de México
8900000,3,3,2,234.00,-99.2937632,19.3602314,Cuajimalpa,Ciudad de México
5900000,4,3,4,350.00,-99.1811174,19.2801816,Tlalpan,Ciudad de México
3850000,4,3,2,253.00,-98.2673262,19.0712811,San Pedro Cholula,Puebla
2900000,3,3,2,140.00,-99.5571669,19.2366908,Metepec,Estado de México
3161700,1,1,2,103.00,-98.2787384,19.0231038,San Andrés Cholula,Puebla
1745000,3,4,2,157.00,-98.7852923,20.084678,Pachuca,Hidalgo
8000000,3,3,2,147.00,-99.2017139,19.35975,Álvaro Obregón,Ciudad de México
4000000,3,3,3,230.00,-99.6668063,18.8302587,Ixtapan de la Sal,Estado de México
5000000,1,2,1,116.00,-99.1612888,19.4270652,Cuauhtémoc,Ciudad de México
1890000,3,4,2,175.00,-99.9889437,20.4121043,"San Juan del Río Municipality, Querétaro",Querétaro
6000000,2,2,3,130.00,-99.2194034,19.3277441,Magdalena Contreras,Ciudad de México
2650000,3,3,2,190.00,-98.9636538,18.9370161,Tlayacapan,Morelos
32000000,4,3,4,416.00,-99.1781317,19.3553283,Álvaro Obregón,Ciudad de México
5500000,4,4,2,180.00,-99.2703497,19.5241265,Naucalpan de Juárez,Estado de México
8500000,3,4,2,425.00,-99.1932867,18.8972706,Cuernavaca,Morelos
1500000,2,3,2,126.00,-99.9569338,20.3973178,"San Juan del Río Municipality, Querétaro",Querétaro
6000000,2,3,1,175.00,-99.1776669,19.3681892,Benito Juarez,Ciudad de México
5965000,2,3,2,120.00,-99.2338832,19.3387076,Álvaro Obregón,Ciudad de México
3800000,3,4,4,800.00,-100.4050169,20.6199536,Santiago de Querétaro,Querétaro
1240000,3,3,1,125.00,-99.231608,18.780751,Xochitepec,Morelos
1800000,2,3,2,160.00,-98.9590375,18.9221575,Yautepec Municipality,Morelos
8275000,2,3,2,213.00,-99.2338832,19.3387076,Álvaro Obregón,Ciudad de México
4200000,3,2,4,150.00,-98.9758826,16.604632,Copala,Guerrero
6500000,3,3,2,210.00,-99.1801977,19.3712494,Benito Juarez,Ciudad de México
19800000,3,4,4,487.00,-99.2546388,19.4184381,Huixquilucan,Estado de México
1800000,3,4,2,189.00,-99.9891487,20.411136,"San Juan del Río Municipality, Querétaro",Querétaro
3450000,2,4,2,244.00,-99.207905,18.8481669,Emiliano Zapata,Morelos
9400000,3,3,3,305.00,-99.2868745,19.4226596,Huixquilucan,Estado de México
2600000,2,3,3,180.00,-99.1359531,19.2653438,Xochimilco,Ciudad de México
6500000,2,3,2,250.00,-99.2329324,19.5138289,Naucalpan de Juárez,Estado de México
1680000,3,3,2,165.00,-100.014723,20.4134087,"San Juan del Río Municipality, Querétaro",Querétaro
6800000,2,2,2,122.00,-99.2182118,19.4307397,Miguel Hidalgo,Ciudad de México
11800000,2,3,2,425.00,-99.2563943,19.4246183,Huixquilucan,Estado de México
6200000,3,3,2,160.00,-99.164762,19.3871403,Benito Juarez,Ciudad de México
3407489,3,2,2,112.00,-100.3476143,20.5927106,Santiago de Querétaro,Querétaro
13649000,4,4,3,380.00,-99.1864442,19.3445588,Álvaro Obregón,Ciudad de México
3980000,2,3,1,260.00,-99.2471479,19.4921719,Naucalpan de Juárez,Estado de México
4449000,2,3,1,130.00,-99.1697647,19.3833211,Benito Juarez,Ciudad de México
10650000,3,4,4,320.00,-99.2889964,19.4214832,Huixquilucan,Estado de México
6800000,3,3,2,275.00,-99.1697035,19.3690173,Benito Juarez,Ciudad de México
14750000,3,3,4,305.00,-99.253863,19.384435,Cuajimalpa,Ciudad de México
2600000,1,1,1,140.00,-88.3682948,18.7234548,Bacalar Municipality,Quintana Roo
1600000,4,3,1,285.00,-96.9668175,19.4499117,Coatepec,Veracruz
16200000,4,4,3,484.00,-99.1873173,19.3551562,Álvaro Obregón,Ciudad de México
16000000,3,3,3,305.00,-99.2533303,19.3855147,Cuajimalpa,Ciudad de México
3450000,3,3,1,112.00,-99.1358408,19.3142161,Coyoacán,Ciudad de México
3650000,2,3,2,100.00,-99.2187844,19.2936025,Tlalpan,Ciudad de México
8850000,2,2,2,200.00,-99.1704036,19.4289897,Cuauhtémoc,Ciudad de México
6500000,2,2,2,128.00,-99.183581,19.305515,Coyoacán,Ciudad de México
9500000,4,3,3,260.00,-99.2853228,19.4267091,Huixquilucan,Estado de México
1500000,2,3,2,124.00,-98.9285448,18.8068965,Cuautla Municipality,Morelos
17900000,2,3,2,300.00,-99.1956012,19.4340199,Miguel Hidalgo,Ciudad de México
12500000,3,3,3,256.00,-99.2652418,19.3935572,Cuajimalpa,Ciudad de México
3890000,4,3,3,350.00,-99.128313,19.2672566,Xochimilco,Ciudad de México
2310000,1,2,1,58.00,-99.1320327,19.392027,Iztacalco,Ciudad de México
5300000,3,3,2,360.00,-101.257361,21.048688,Guanajuato,Guanajuato
5750000,3,3,3,255.00,-103.4585944,20.5668115,Tlajomulco de Zúñiga,Jalisco
34900000,4,4,2,515.00,-99.2649714,19.37571,Cuajimalpa,Ciudad de México
650000,1,2,1,80.00,-99.0661111,18.9188888,Yautepec Municipality,Morelos
22900000,4,4,4,513.00,-99.2924191,19.4047023,Huixquilucan,Estado de México
17000000,2,3,2,250.00,-99.1956012,19.4340199,Miguel Hidalgo,Ciudad de México
556000,1,2,1,70.00,-103.3257594,20.7101172,Guadalajara,Jalisco
10500000,4,3,2,220.00,-99.173665,19.4145624,Cuauhtémoc,Ciudad de México
1976000,3,3,2,149.00,-100.290975,20.628347,El Marqués,Querétaro
6200000,3,3,2,220.00,-99.2926039,19.3835341,Huixquilucan,Estado de México
6540000,2,3,2,130.00,-99.2255625,19.3863928,Álvaro Obregón,Ciudad de México
7200000,3,3,3,170.00,-99.2660851,19.3622679,Cuajimalpa,Ciudad de México
15500000,4,3,3,579.00,-99.2874025,19.4053099,Huixquilucan,Estado de México
1250000,2,2,1,57.00,-99.0661169,19.4109387,Iztacalco,Ciudad de México
14500000,3,3,4,300.00,-99.2480728,19.4010793,Miguel Hidalgo,Ciudad de México
7500000,3,3,4,312.00,-99.6668063,18.8302587,Ixtapan de la Sal,Estado de México
13000000,3,3,3,326.00,-99.28679,19.4035624,Huixquilucan,Estado de México
30000000,3,3,3,463.00,-99.2196259,19.4159608,Miguel Hidalgo,Ciudad de México
10800000,4,3,2,287.00,-99.2017139,19.35975,Álvaro Obregón,Ciudad de México
13824150,3,3,2,492.00,-86.8491307,21.1022866,Benito Juárez,Quintana Roo
2750000,3,3,3,182.00,-99.1619355,18.8675109,Jiutepec,Morelos
16500000,3,3,3,450.00,-99.23699,19.4193192,Naucalpan de Juárez,Estado de México
22500000,2,2,2,185.00,-99.1956012,19.4340199,Miguel Hidalgo,Ciudad de México
7860000,2,2,2,134.00,-99.1996626,19.3362518,Álvaro Obregón,Ciudad de México
9300000,4,3,3,248.00,-99.2740138,19.3898333,Huixquilucan,Estado de México
13900000,3,3,2,230.00,-99.1878286,19.4092984,Miguel Hidalgo,Ciudad de México
9950000,4,4,2,324.00,-99.862064,16.826175,Acapulco,Guerrero
2200000,2,4,2,196.00,-98.8935459,19.3212931,Ixtapaluca,Estado de México
10000000,2,2,1,200.00,-99.1774462,19.4149803,Cuauhtémoc,Ciudad de México
14950000,4,4,4,420.00,-99.2263312,19.3202647,Magdalena Contreras,Ciudad de México
10500000,2,3,2,220.00,-99.203729,19.436548,Miguel Hidalgo,Ciudad de México
4590000,4,4,3,260.00,-103.4891805,20.610422,Zapopan,Jalisco
1550000,2,3,2,91.00,-98.2724633,19.0966336,Cuautlancingo,Puebla
4800000,2,3,1,125.00,-99.2080944,19.5265232,Tlalnepantla de Baz,Estado de México
10900000,3,3,3,290.00,-99.2806373,19.3927879,Huixquilucan,Estado de México
5650000,3,3,1,120.00,-99.1651514,19.400851,Benito Juarez,Ciudad de México
7950000,3,4,2,402.00,-99.2368514,19.3449955,Álvaro Obregón,Ciudad de México
1300000,2,4,2,200.00,-98.9291503,18.863707,Cuautla Municipality,Morelos
1500000,2,3,2,77.00,-99.0207088,19.6469623,Tecámac,Estado de México
13250000,3,3,4,297.00,-99.2550003,19.3904162,Cuajimalpa,Ciudad de México
13200000,2,2,2,258.00,-99.2550003,19.3904162,Cuajimalpa,Ciudad de México
15300000,2,2,2,200.00,-99.2134442,19.4249374,Miguel Hidalgo,Ciudad de México
3550000,2,1,1,98.00,-86.820551,21.1655251,Benito Juárez,Quintana Roo
12900000,4,3,3,376.00,-99.2457202,19.419831,Huixquilucan,Estado de México
9800000,2,2,2,120.00,-99.2040893,19.442115,Miguel Hidalgo,Ciudad de México
21500000,4,3,3,380.00,-99.2419536,19.3905949,Miguel Hidalgo,Ciudad de México
3900000,3,4,4,482.00,-103.4789522,20.6387938,Zapopan,Jalisco
1599000,1,2,1,54.00,-99.2074224,19.4523007,Miguel Hidalgo,Ciudad de México
10500000,2,2,3,238.00,-99.183581,19.305515,Coyoacán,Ciudad de México
5000000,2,2,2,95.00,-99.1668705,19.3796325,Benito Juarez,Ciudad de México
4500000,4,3,2,290.00,-99.2183922,18.8516085,Emiliano Zapata,Morelos
4400000,2,2,2,96.00,-99.2572515,19.3794298,Cuajimalpa,Ciudad de México
6300000,4,3,2,315.00,-96.0813098,19.0670724,Alvarado,Veracruz
14500000,3,3,4,258.00,-99.2480728,19.4010793,Miguel Hidalgo,Ciudad de México
5471000,2,3,1,180.00,-99.1710631,19.3643449,Benito Juarez,Ciudad de México
13000000,3,2,2,270.00,-99.2133954,19.4322943,Miguel Hidalgo,Ciudad de México
1149000,2,3,2,74.00,-87.074639,20.6329546,Solidaridad,Quintana Roo
10725000,3,3,2,165.00,-99.23699,19.4193192,Naucalpan de Juárez,Estado de México
6790000,2,3,2,117.00,-99.202496,19.4449663,Miguel Hidalgo,Ciudad de México
4700000,3,3,2,125.00,-99.1562585,19.3841994,Benito Juarez,Ciudad de México
7900000,4,3,2,222.00,-99.2809554,19.4031094,Huixquilucan,Estado de México
4712130,3,3,2,229.00,-87.022125,20.679979,Solidaridad,Quintana Roo
1200000,3,3,2,154.00,-103.3513904,25.5359113,Torreón Municipality,Coahuila de Zaragoza
2000000,2,2,1,150.00,-96.995276,18.8935928,Fortín,Veracruz
11950000,2,3,2,243.00,-99.2134442,19.4249374,Miguel Hidalgo,Ciudad de México
2495000,4,3,4,220.00,-100.4403896,20.5473192,Corregidora Municipality,Querétaro
1590000,2,3,2,105.00,-98.2119727,18.9836863,Puebla de los Angeles,Puebla
1870000,2,2,1,93.00,-89.5995346,21.0271491,Merida,Yucatán
10800000,2,3,3,240.00,-99.1659622,19.3778398,Benito Juarez,Ciudad de México
6400000,4,3,2,158.00,-99.1814908,19.3771442,Benito Juarez,Ciudad de México
8990000,4,3,3,150.00,-99.1833486,19.4367798,Miguel Hidalgo,Ciudad de México
3850000,4,3,2,220.00,-98.6977045,20.113611,Mineral de la Reforma,Hidalgo
3980000,3,3,2,135.00,-99.2552287,19.5026217,Naucalpan de Juárez,Estado de México
17800000,3,3,3,226.00,-99.2650673,19.3911398,Cuajimalpa,Ciudad de México
10700000,3,3,2,230.00,-99.2550003,19.3904162,Cuajimalpa,Ciudad de México
12000000,2,2,2,185.00,-99.1956012,19.4340199,Miguel Hidalgo,Ciudad de México
12150000,3,3,2,166.00,-99.1956012,19.4340199,Miguel Hidalgo,Ciudad de México
2300000,2,3,3,300.00,-103.0630616,19.9441387,Mazamitla,Jalisco
3797000,2,2,2,72.00,-99.1822587,19.3883253,Benito Juarez,Ciudad de México
23854822,4,3,4,557.00,-99.2868745,19.4226596,Huixquilucan,Estado de México
4950000,2,2,2,195.00,-99.2936527,19.3663476,Cuajimalpa,Ciudad de México
15000000,3,3,3,298.00,-99.1956012,19.4340199,Miguel Hidalgo,Ciudad de México
3450000,2,3,2,190.00,-86.861694,21.1014357,Benito Juárez,Quintana Roo
2400000,2,3,2,145.00,-98.9636538,18.9370161,Tlayacapan,Morelos
5179830,2,2,1,74.00,-99.2255625,19.3863928,Álvaro Obregón,Ciudad de México
2595000,2,2,1,77.00,-99.2138009,19.3455218,Álvaro Obregón,Ciudad de México
6500000,2,3,2,130.00,-99.1752737,19.3926198,Benito Juarez,Ciudad de México
10500000,2,3,2,210.00,-99.1774462,19.4149803,Cuauhtémoc,Ciudad de México
4950000,2,3,2,130.00,-99.1497664,19.3692406,Benito Juarez,Ciudad de México
1550000,3,3,1,120.00,-100.9849101,22.116667,San Luis Potosí,San Luis Potosí
6300000,2,2,1,162.00,-99.1666141,19.384626,Benito Juarez,Ciudad de México
3850000,2,3,2,108.00,-99.1465688,19.3656968,Benito Juarez,Ciudad de México
12650000,2,3,3,214.00,-99.1648028,19.3578053,Coyoacán,Ciudad de México
22000000,4,3,3,586.00,-100.3652289,25.6640988,San Pedro Garza García,Nuevo León
4400000,2,2,2,98.00,-99.1580693,19.3923907,Benito Juarez,Ciudad de México
1649000,3,3,1,230.00,-99.0643563,19.560299,Ecatepec,Estado de México
3750000,1,1,2,78.00,-99.2880007,19.3960005,Huixquilucan,Estado de México
17900000,2,2,2,170.00,-99.1956012,19.4340199,Miguel Hidalgo,Ciudad de México
5950000,2,2,2,95.00,-99.1744619,19.4113406,Cuauhtémoc,Ciudad de México
3800000,2,2,1,65.00,-99.2539356,19.3789039,Álvaro Obregón,Ciudad de México
1370000,1,2,1,72.00,-99.2072619,18.9209127,Cuernavaca,Morelos
2679720,1,1,1,42.00,-87.4528982,20.2128513,Tulum,Quintana Roo
16000000,3,3,4,280.00,-99.2255625,19.3863928,Álvaro Obregón,Ciudad de México
1780000,3,3,2,153.00,-101.0027419,25.3762255,Saltillo,Coahuila de Zaragoza
10500000,2,2,1,147.00,-99.1842162,19.4362505,Miguel Hidalgo,Ciudad de México
3750000,2,2,1,93.00,-99.1446325,19.4030749,Benito Juarez,Ciudad de México
1300000,2,2,4,100.00,-101.58734,17.6625661,Zihuatanejo de Azueta,Guerrero
710000,2,3,2,80.00,-99.1358775,19.6625891,Tultepec,Estado de México
15500000,2,2,1,117.00,-99.1956012,19.4340199,Miguel Hidalgo,Ciudad de México
5000000,2,3,2,93.00,-99.1647356,19.4220497,Cuauhtémoc,Ciudad de México
1980000,1,2,1,70.00,-99.1129937,19.3747179,Iztapalapa,Ciudad de México
7990000,3,3,4,450.00,-100.4393293,20.6490506,Santiago de Querétaro,Querétaro
1550000,2,3,2,126.00,-98.9176355,18.7975657,Cuautla Municipality,Morelos
11200000,3,3,2,153.00,-99.1956012,19.4340199,Miguel Hidalgo,Ciudad de México
1680000,3,3,2,90.00,-99.9891487,20.411136,"San Juan del Río Municipality, Querétaro",Querétaro
16500000,3,3,2,230.00,-99.1956012,19.4340199,Miguel Hidalgo,Ciudad de México
3550000,2,2,2,100.00,-99.1691061,19.3030966,Coyoacán,Ciudad de México
1300000,2,2,1,196.00,-99.0772381,19.2515113,Xochimilco,Ciudad de México
27000000,3,3,3,232.00,-99.1950152,19.4360907,Miguel Hidalgo,Ciudad de México
18400000,3,3,3,335.00,-99.1966574,19.3545202,Álvaro Obregón,Ciudad de México
2549900,3,3,2,180.00,-98.3102128,19.0379079,San Andrés Cholula,Puebla
7950000,2,3,2,238.00,-99.1955915,19.3370187,Álvaro Obregón,Ciudad de México
5495000,4,3,3,388.00,-99.4644423,19.2855269,Ocoyoacac,Estado de México
17500000,3,3,4,441.00,-99.2289542,19.4236969,Naucalpan de Juárez,Estado de México
7950000,4,3,2,220.00,-86.7689479,21.1183029,Benito Juárez,Quintana Roo
1500000,2,2,1,100.00,-93.2333748,18.2633838,Comalcalco Municipality,Tabasco
4000000,3,3,1,260.00,-99.2556931,19.5104272,Naucalpan de Juárez,Estado de México
13900000,3,3,2,313.00,-99.1878286,19.4092984,Miguel Hidalgo,Ciudad de México
4900000,2,2,2,145.00,-100.4140209,20.5881078,Santiago de Querétaro,Querétaro
19800000,4,4,3,400.00,-100.1280576,19.1717564,Valle de Bravo,Estado de México
17500000,2,2,2,210.00,-99.1956012,19.4340199,Miguel Hidalgo,Ciudad de México
5650000,2,2,1,88.00,-99.1987865,19.4412147,Miguel Hidalgo,Ciudad de México
1100000,3,3,2,125.00,-98.7770996,20.106432,Pachuca,Hidalgo
5457000,2,3,1,114.00,-99.1649891,19.3817299,Benito Juarez,Ciudad de México
9950000,4,4,2,245.00,-99.1655467,19.3878291,Benito Juarez,Ciudad de México
11700000,4,3,3,475.00,-100.225191,25.5448675,Monterrey,Nuevo León
3800000,1,1,1,53.00,-99.1854261,19.4424548,Miguel Hidalgo,Ciudad de México
13500000,4,3,4,210.00,-99.1737158,19.3804613,Benito Juarez,Ciudad de México
5000000,1,2,2,170.00,-99.1629131,19.5077959,Tlalnepantla de Baz,Estado de México
4200000,3,3,3,310.00,-100.4720176,20.7059986,Santiago de Querétaro,Querétaro
19900000,4,4,4,302.00,-99.2791966,19.3621536,Cuajimalpa,Ciudad de México
9000000,4,3,2,354.00,-99.1724994,19.3668017,Benito Juarez,Ciudad de México
5000000,3,4,2,329.00,-100.3410182,25.6647283,Monterrey,Nuevo León
3960000,4,4,2,250.00,-99.2200113,18.8651718,Emiliano Zapata,Morelos
6250000,2,2,1,240.00,-105.4663888,20.7980555,Bahía de Banderas,Nayarit
10950000,4,4,3,330.00,-99.3505269,19.3559634,Huixquilucan,Estado de México
6250000,3,2,1,240.00,-105.46647,20.8100638,Bahía de Banderas,Nayarit
6500000,2,2,1,63.00,-99.1956012,19.4340199,Miguel Hidalgo,Ciudad de México
11620000,1,2,2,409.00,-86.845013,21.0989605,Benito Juárez,Quintana Roo
3950000,4,3,2,250.00,-100.3197254,20.6788074,El Marqués,Querétaro
5500000,2,2,2,106.00,-99.1636381,19.3881128,Benito Juarez,Ciudad de México
6690000,2,2,3,104.00,-99.1672956,19.3909369,Benito Juarez,Ciudad de México
4200000,3,4,2,250.00,-99.2249619,19.5585337,Atizapán de Zaragoza,Estado de México
1500000,2,3,2,90.00,-99.2324522,19.6730789,Cuautitlán Izcalli Municipality,Estado de México
14500000,3,3,4,258.00,-99.2550003,19.3904162,Cuajimalpa,Ciudad de México
14054500,3,3,2,460.00,-86.841944,21.102087,Benito Juárez,Quintana Roo
10300000,4,3,3,526.00,-100.3161126,25.6866142,Monterrey,Nuevo León
4250000,1,1,2,72.00,-99.1791474,19.3805283,Benito Juarez,Ciudad de México
9900000,3,3,3,211.00,-99.1701577,19.3854505,Benito Juarez,Ciudad de México
9900000,4,3,3,175.00,-99.1739684,19.3802762,Benito Juarez,Ciudad de México
1550000,2,1,1,93.00,-89.5901071,21.0173685,Merida,Yucatán
7950000,3,3,3,187.00,-99.2864661,19.4240564,Huixquilucan,Estado de México
10500000,2,3,2,160.00,-99.1885668,19.4375777,Miguel Hidalgo,Ciudad de México
1892000,2,2,2,76.00,-98.2199308,19.0802949,Puebla de los Angeles,Puebla
2350000,2,3,1,122.00,-100.7186794,20.896168,San Miguel de Allende,Guanajuato
13500000,2,3,2,250.00,-99.2087956,19.4358318,Miguel Hidalgo,Ciudad de México
